product_name,price,seller,location,number_sold,rating,link
         FG LOGAM MULIA EMAS ANTAM CERTICARD NEW PRESS MODEL 10 GRAM       , Rp10.958.000 ,,, Terjual 65 ,"5,0",https://www.blibli.com/p/fg-logam-mulia-emas-antam-certicard-new-press-model-10-gram/ps--KIM-70008-00012?ds=KIM-70008-00012-00001&source=SEARCH&sid=3c739786da510b76&metaData=Sa0jw+XIAzQDKlCuUgCF1u4IuJbJOzg4UL5DOaFtlFISIfeAqb7m4gMfI8ufYCshlsogVVfmUpV8Tbz8/WvDB0/Qd+PE2R+BYcbkg24R21ueL9F9e2M76YsQGLUm9TigHjCITnaWFAGh4FHnHRTkmp2KnAun/YYLvwc268FM3NhdgPplNJNAUta9VyyWoIkFrnsOb8tZQAqmbAnXyKbhHc7ZyewV37tbANuv1Dp8hD/RJXPz1CAjJxvPCtoqfnKcTd9LuqM4Rh3lWXoIhk7cZWq6h6z6qQnR7XaOlE5v9qiO88fyzvy/mZdUpEwHtXWE&cnc=false&pickupPointCode=PP-3153724&pid=KIM-70008-00012
         LOGAM MULIA EMAS ANTAM 0 5 GRAM MURAH DAN BERSERTIFIKAT       , Rp607.999 ,,,,"5,0",https://www.blibli.com/p/logam-mulia-emas-antam-0-5-gram-murah-dan-bersertifikat/ps--ADY-70011-00050?ds=ADY-70011-00050-00001&source=SEARCH&sid=3c739786da510b76&metaData=Sa0jw+XIAzQDKlCuUgCF1uxy0R6u3E0q00PoslzqIZElIYWJdxg/hjLXTi2H31xn6Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvg93FMcpkFX3C6Ss3jDzb/Jm1Nu/eiGATpe2J7ynETtlnF9VKLu6jPhvkpP1HvxPgvAK9IW5qjb52TuZLSrircVgHzVqYYQ2eEFLUhCaQ/2752QEKrR4Ic7ZV67COB7HkkvYASEOB/nxaoRkq27DTdXRFM+DRtYcOmnXW5NBmPmwY7zx/LO/L+Zl1SkTAe1dYQ=&cnc=false&pickupPointCode=PP-3283611&pid=ADY-70011-00050
         EmasKITA Birthday Bullionprotect 1 Gr       , Rp1.063.217 , hartadinata abadi official store , Kab. Bandung ,,"5,0",https://www.blibli.com/p/emaskita-birthday-bullionprotect-1-gr/ps--ACB-70012-00077?ds=ACB-70012-00077-00001&source=SEARCH&sid=3c739786da510b76&metaData=Sa0jw+XIAzQDKlCuUgCF1uxy0R6u3E0q00PoslzqIZGe+rBIE/y4wotwyw69qNO8V6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70PfM//eNdJUCw07oJWQqIFs/CwvdFssFoOKOSDSYO3t+ZeU17vCA5Htcepz5rtGXYN/iN52KGPbPvqveqJOhVYnS9XiRvcc8Gfruwfk0kNK16mxZHWduh5dHo+y+iw1zTbp64CwJcbzJ8176Gyn0zDbtFwTzPCG+vYUcm9MtEy0fw==&cnc=false&pickupPointCode=PP-3379946&pid=ACB-70012-00077
         Antam Indonesia X Hartadinata Bullion Protect Birthday Gold 1 gram       , Rp1.062.000 , stargoldmkb official store , Kota Jakarta Timur ,,"5,0",https://www.blibli.com/p/antam-indonesia-x-hartadinata-bullion-protect-birthday-gold-1-gram/ps--STB-60034-00192?ds=STB-60034-00192-00001&source=SEARCH&sid=3c739786da510b76&metaData=Sa0jw+XIAzQDKlCuUgCF1uxy0R6u3E0q00PoslzqIZFX7BjIMRSWyk8Yy9RhIWJAV6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70PfM//eNdJUCw07oJWQqIFs/CwvdFssFoOKOSDSYO3t+ZeU17vCA5Htcepz5rtGXYN/iN52KGPbPvqveqJOhVYnS9XiRvcc8Gfruwfk0kNK16mxZHWduh5dHo+y+iw1zTbp64CwJcbzJ8176Gyn0zDbtFwTzPCG+vYUcm9MtEy0fw==&cnc=false&pickupPointCode=PP-3114321&pid=STB-60034-00192
         EmasKITA Wedding Inter BullionProtect® 1 Gr       , Rp1.063.217 , hartadinata abadi official store , Kab. Bandung ,,"5,0",https://www.blibli.com/p/emaskita-wedding-inter-bullionprotect-1-gr/ps--ACB-70012-00093?ds=ACB-70012-00093-00001&source=SEARCH&sid=3c739786da510b76&metaData=Sa0jw+XIAzQDKlCuUgCF1uxy0R6u3E0q00PoslzqIZGe+rBIE/y4wotwyw69qNO8V6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70PfM//eNdJUCw07oJWQqIFs/CwvdFssFoOKOSDSYO3t+ZeU17vCA5Htcepz5rtGXYN/iN52KGPbPvqveqJOhVYnS9XiRvcc8Gfruwfk0kNK16P347vRkAcz+SqB8TCj7V5eHGXM+fcEGw5PPlJM04a2AgApPGc82CaIZbBaIz2Lr1565h1Necb85xG3w70janX2TeETumckatdkLB2bGJ7r&cnc=false&pickupPointCode=PP-3379946&pid=ACB-70012-00093
         Surabaya - Antam LM Vacum Press 1 g       , Rp1.104.200 , stargoldmkb official store , Kota Surabaya ,,"4,9",https://www.blibli.com/p/surabaya-antam-lm-vacum-press-1-g/ps--STB-60034-00054?ds=STB-60034-00054-00001&source=SEARCH&sid=3c739786da510b76&metaData=Sa0jw+XIAzQDKlCuUgCF1uxy0R6u3E0q00PoslzqIZEiZrNGTY3Lle3emmRg9FB+V6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70PfM//eNdJUCw07oJWQqIFs/CwvdFssFoOKOSDSYO3t+ZeU17vCA5Htcepz5rtGXYN/iN52KGPbPvqveqJOhVYnS9XiRvcc8Gfruwfk0kNK16P347vRkAcz+SqB8TCj7V5eHGXM+fcEGw5PPlJM04a2AgApPGc82CaIZbBaIz2Lr1565h1Necb85xG3w70janX2TeETumckatdkLB2bGJ7r&cnc=false&pickupPointCode=PP-3478933&pid=STB-60034-00054
         Antam Indonesia X Hartadinata 1 Gram       , Rp1.062.000 , stargoldmkb official store , Kota Jakarta Timur ,,"4,9",https://www.blibli.com/p/antam-indonesia-x-hartadinata-1-gram/ps--STB-60034-00117?ds=STB-60034-00117-00001&source=SEARCH&sid=3c739786da510b76&metaData=Sa0jw+XIAzQDKlCuUgCF1uxy0R6u3E0q00PoslzqIZFX7BjIMRSWyk8Yy9RhIWJAV6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70PfM//eNdJUCw07oJWQqIFs/CwvdFssFoOKOSDSYO3t+ZeU17vCA5Htcepz5rtGXYN/iN52KGPbPvqveqJOhVYnS9XiRvcc8Gfruwfk0kNK16P347vRkAcz+SqB8TCj7V5eHGXM+fcEGw5PPlJM04a2AgApPGc82CaIZbBaIz2Lr1565h1Necb85xG3w70janX2TeETumckatdkLB2bGJ7r&cnc=false&pickupPointCode=PP-3114321&pid=STB-60034-00117
         Emas ANTAM Logam Mulia Certicard - 5 gr       , Rp5.345.000 , butik emas antam official store , Kota Jakarta Timur ,,"5,0",https://www.blibli.com/p/emas-antam-logam-mulia-certicard-5-gr/ps--BUE-70132-00005?ds=BUE-70132-00005-00001&source=SEARCH&sid=3c739786da510b76&metaData=Sa0jw+XIAzQDKlCuUgCF1uxy0R6u3E0q00PoslzqIZFbSdHi3XUVgtNDJgikaQapV6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70PfM//eNdJUCw07oJWQqIFs/CwvdFssFoOKOSDSYO3t+ZeU17vCA5Htcepz5rtGXYN/iN52KGPbPvqveqJOhVYnS9XiRvcc8Gfruwfk0kNK16P347vRkAcz+SqB8TCj7V5eHGXM+fcEGw5PPlJM04a2AgApPGc82CaIZbBaIz2Lr1565h1Necb85xG3w70janX2TeETumckatdkLB2bGJ7r&cnc=false&pickupPointCode=PP-3456596&pid=BUE-70132-00005
         Surabaya - Antam LM Vacum Press 5 g       , Rp5.258.800 , stargoldmkb official store , Kota Surabaya ,,"5,0",https://www.blibli.com/p/surabaya-antam-lm-vacum-press-5-g/ps--STB-60034-00057?ds=STB-60034-00057-00001&source=SEARCH&sid=3c739786da510b76&metaData=Sa0jw+XIAzQDKlCuUgCF1uxy0R6u3E0q00PoslzqIZESMP9/RIXHrekSqcVAKAYCV6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70PfM//eNdJUCw07oJWQqIFs/CwvdFssFoOKOSDSYO3t+ZeU17vCA5Htcepz5rtGXYN/iN52KGPbPvqveqJOhVYnS9XiRvcc8Gfruwfk0kNK16P347vRkAcz+SqB8TCj7V5eHGXM+fcEGw5PPlJM04a2AgApPGc82CaIZbBaIz2Lr1565h1Necb85xG3w70janX2TeETumckatdkLB2bGJ7r&cnc=false&pickupPointCode=PP-3478933&pid=STB-60034-00057
         LOGAM MULIA MICRO GOLD ANTAM HARTADINATA 0.1 GRAM THANK YOU SERIES       , Rp142.900 , stargoldmkb official store , Kota Jakarta Timur ,,"5,0",https://www.blibli.com/p/logam-mulia-micro-gold-antam-hartadinata-0-1-gram-thank-you-series/ps--STB-60034-00082?ds=STB-60034-00082-00001&source=SEARCH&sid=3c739786da510b76&metaData=Sa0jw+XIAzQDKlCuUgCF1uxy0R6u3E0q00PoslzqIZGbGfl1e5GhKqXaZCJijuGP6Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvg93FMcpkFX3C6Ss3jDzb/Jm1Nu/eiGATpe2J7ynETtlnF9VKLu6jPhvkpP1HvxPgvAK9IW5qjb52TuZLSrircVgHzVqYYQ2eEFLUhCaQ/2752QEKrR4Ic7ZV67COB7HkkvYASEOB/nxaoRkq27DTdXQ5XJHPElbWG9I6DNsYBQgXLbd3zJjDiZZ7Dpiwt6384q6VBV00TSMvh5kbZwrs+u&cnc=false&pickupPointCode=PP-3114321&pid=STB-60034-00082
         LOGAM MULIA MICRO GOLD ANTAM HARTADINATA 0.25GRAM WEDDING INTER SERIES       , Rp294.900 , stargoldmkb official store , Kota Jakarta Timur , Terjual 20 ,"5,0",https://www.blibli.com/p/logam-mulia-micro-gold-antam-hartadinata-0-25gram-wedding-inter-series/ps--STB-60034-00107?ds=STB-60034-00107-00001&source=SEARCH&sid=3c739786da510b76&metaData=Sa0jw+XIAzQDKlCuUgCF1k0bi4oaTwOh2ahk1QwAbifjcVLC3tBdDp09v+folHluV6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70PfM//eNdJUCw07oJWQqIFs/CwvdFssFoOKOSDSYO3t+ZeU17vCA5Htcepz5rtGXYN/iN52KGPbPvqveqJOhVYnS9XiRvcc8Gfruwfk0kNK16P347vRkAcz+SqB8TCj7V5eHGXM+fcEGw5PPlJM04a2AgApPGc82CaIZbBaIz2Lr1565h1Necb85xG3w70janX2TeETumckatdkLB2bGJ7r&cnc=false&pickupPointCode=PP-3114321&pid=STB-60034-00107
         LOGAM MULIA MICRO GOLD ANTAM HARTADINATA 0.25 GRAM THANK YOU SERIES       , Rp294.900 , stargoldmkb official store , Kota Jakarta Timur ,,"5,0",https://www.blibli.com/p/logam-mulia-micro-gold-antam-hartadinata-0-25-gram-thank-you-series/ps--STB-60034-00092?ds=STB-60034-00092-00001&source=SEARCH&sid=3c739786da510b76&metaData=Sa0jw+XIAzQDKlCuUgCF1uxy0R6u3E0q00PoslzqIZH964uqZrC/tJFrFqIPdyp+6Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvg93FMcpkFX3C6Ss3jDzb/Jm1Nu/eiGATpe2J7ynETtlnF9VKLu6jPhvkpP1HvxPgvAK9IW5qjb52TuZLSrircVgHzVqYYQ2eEFLUhCaQ/2752QEKrR4Ic7ZV67COB7HkkvYASEOB/nxaoRkq27DTdXQ5XJHPElbWG9I6DNsYBQgXLbd3zJjDiZZ7Dpiwt6384q6VBV00TSMvh5kbZwrs+u&cnc=false&pickupPointCode=PP-3114321&pid=STB-60034-00092
         Antam Indonesia X Hartadinata Birthday Gold Series 0.5 gram       , Rp576.000 , stargoldmkb official store , Kota Jakarta Timur ,,"5,0",https://www.blibli.com/p/antam-indonesia-x-hartadinata-birthday-gold-series-0-5-gram/ps--STB-60034-00146?ds=STB-60034-00146-00001&source=SEARCH&sid=3c739786da510b76&metaData=Sa0jw+XIAzQDKlCuUgCF1uxy0R6u3E0q00PoslzqIZGDT5JSLwxnPF+d4aLruPgL6Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvg93FMcpkFX3C6Ss3jDzb/Jm1Nu/eiGATpe2J7ynETtlnF9VKLu6jPhvkpP1HvxPgvAK9IW5qjb52TuZLSrircVgHzVqYYQ2eEFLUhCaQ/270ZUQV35drwkkmqU/LokeYwYQYRkYLSQWo919OcSrHTzX8lHI6X0LWwx6iahbExNOw==&cnc=false&pickupPointCode=PP-3114321&pid=STB-60034-00146
         LOGAM MULIA MICRO GOLD ANTAM HARTADINATA 0.1 GRAM WEDDING INTER SERIES       , Rp142.900 , stargoldmkb official store , Kota Jakarta Timur ,,"5,0",https://www.blibli.com/p/logam-mulia-micro-gold-antam-hartadinata-0-1-gram-wedding-inter-series/ps--STB-60034-00080?ds=STB-60034-00080-00001&source=SEARCH&sid=3c739786da510b76&metaData=Sa0jw+XIAzQDKlCuUgCF1uxy0R6u3E0q00PoslzqIZGbGfl1e5GhKqXaZCJijuGP6Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvg93FMcpkFX3C6Ss3jDzb/Jm1Nu/eiGATpe2J7ynETtlnF9VKLu6jPhvkpP1HvxPgvAK9IW5qjb52TuZLSrircVgHzVqYYQ2eEFLUhCaQ/2752QEKrR4Ic7ZV67COB7HkkvYASEOB/nxaoRkq27DTdXQ5XJHPElbWG9I6DNsYBQgXLbd3zJjDiZZ7Dpiwt6384q6VBV00TSMvh5kbZwrs+u&cnc=false&pickupPointCode=PP-3114321&pid=STB-60034-00080
         LOGAM MULIA MICRO GOLD ANTAM HARTADINATA 0.1 GRAM ANNIVERSARY SERIES 2       , Rp142.900 , stargoldmkb official store , Kota Jakarta Timur ,,"5,0",https://www.blibli.com/p/logam-mulia-micro-gold-antam-hartadinata-0-1-gram-anniversary-series-2/ps--STB-60034-00091?ds=STB-60034-00091-00001&source=SEARCH&sid=3c739786da510b76&metaData=Sa0jw+XIAzQDKlCuUgCF1uxy0R6u3E0q00PoslzqIZGbGfl1e5GhKqXaZCJijuGP6Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvg93FMcpkFX3C6Ss3jDzb/Jm1Nu/eiGATpe2J7ynETtlnF9VKLu6jPhvkpP1HvxPgvAK9IW5qjb52TuZLSrircVgHzVqYYQ2eEFLUhCaQ/270ZUQV35drwkkmqU/LokeYwYQYRkYLSQWo919OcSrHTzX8lHI6X0LWwx6iahbExNOw==&cnc=false&pickupPointCode=PP-3114321&pid=STB-60034-00091
         LOGAM MULIA MICRO GOLD ANTAM HARTADINATA 0.1 GRAM BIRTHDAY CAKE SERIES       , Rp142.900 , stargoldmkb official store , Kota Jakarta Timur ,,"5,0",https://www.blibli.com/p/logam-mulia-micro-gold-antam-hartadinata-0-1-gram-birthday-cake-series/ps--STB-60034-00076?ds=STB-60034-00076-00001&source=SEARCH&sid=3c739786da510b76&metaData=Sa0jw+XIAzQDKlCuUgCF1uxy0R6u3E0q00PoslzqIZGbGfl1e5GhKqXaZCJijuGP6Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvg93FMcpkFX3C6Ss3jDzb/Jm1Nu/eiGATpe2J7ynETtlnF9VKLu6jPhvkpP1HvxPgvAK9IW5qjb52TuZLSrircVgHzVqYYQ2eEFLUhCaQ/270ZUQV35drwkkmqU/LokeYwYQYRkYLSQWo919OcSrHTzX8lHI6X0LWwx6iahbExNOw==&cnc=false&pickupPointCode=PP-3114321&pid=STB-60034-00076
         LOGAM MULIA MICRO GOLD ANTAM HARTADINATA 0.25GRAM BIRTHDAY GOLD SERIES       , Rp294.900 , stargoldmkb official store , Kota Jakarta Timur ,,"5,0",https://www.blibli.com/p/logam-mulia-micro-gold-antam-hartadinata-0-25gram-birthday-gold-series/ps--STB-60034-00105?ds=STB-60034-00105-00001&source=SEARCH&sid=3c739786da510b76&metaData=Sa0jw+XIAzQDKlCuUgCF1uxy0R6u3E0q00PoslzqIZH964uqZrC/tJFrFqIPdyp+6Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvg93FMcpkFX3C6Ss3jDzb/Jm1Nu/eiGATpe2J7ynETtlnF9VKLu6jPhvkpP1HvxPgvAK9IW5qjb52TuZLSrircVgHzVqYYQ2eEFLUhCaQ/270ZUQV35drwkkmqU/LokeYwYQYRkYLSQWo919OcSrHTzX8lHI6X0LWwx6iahbExNOw==&cnc=false&pickupPointCode=PP-3114321&pid=STB-60034-00105
         Logam Mulia ANTAM 2 Gram - 2023       , Rp2.184.000 , butik logam mulia official store , Kota Jakarta Barat ,,"5,0",https://www.blibli.com/p/logam-mulia-antam-2-gram-2023/ps--BUL-70044-00003?ds=BUL-70044-00003-00001&source=SEARCH&sid=3c739786da510b76&metaData=Sa0jw+XIAzQDKlCuUgCF1uxy0R6u3E0q00PoslzqIZH5GSEQIA1/hHb5wljOuYWeV6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70PfM//eNdJUCw07oJWQqIFs/CwvdFssFoOKOSDSYO3t+ZeU17vCA5Htcepz5rtGXYN/iN52KGPbPvqveqJOhVYnS9XiRvcc8Gfruwfk0kNK16mxZHWduh5dHo+y+iw1zTYlheHKwZMFlP0GYo5daQ/mPdUWCQEJVlv6N+rW4BHfc81BPFoxB/oht57DbMG9jfb2TeETumckatdkLB2bGJ7r&cnc=false&pickupPointCode=PP-3376995&pid=BUL-70044-00003
         LOGAM MULIA MICRO GOLD ANTAM HARTADINATA 0.25 GRAM WEDDING TRADISIONAL       , Rp294.900 , stargoldmkb official store , Kota Jakarta Timur ,,"5,0",https://www.blibli.com/p/logam-mulia-micro-gold-antam-hartadinata-0-25-gram-wedding-tradisional/ps--STB-60034-00097?ds=STB-60034-00097-00001&source=SEARCH&sid=3c739786da510b76&metaData=Sa0jw+XIAzQDKlCuUgCF1uxy0R6u3E0q00PoslzqIZH964uqZrC/tJFrFqIPdyp+6Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvg93FMcpkFX3C6Ss3jDzb/Jm1Nu/eiGATpe2J7ynETtlnF9VKLu6jPhvkpP1HvxPgvAK9IW5qjb52TuZLSrircVgHzVqYYQ2eEFLUhCaQ/2752QEKrR4Ic7ZV67COB7HkkvYASEOB/nxaoRkq27DTdXQ5XJHPElbWG9I6DNsYBQgXLbd3zJjDiZZ7Dpiwt6384q6VBV00TSMvh5kbZwrs+u&cnc=false&pickupPointCode=PP-3114321&pid=STB-60034-00097
         Semarang - Logam Mulia Micro Gold Antam Hartadinata 0.25 Gram Premium Series       , Rp295.900 , stargoldmkb official store , Kota Semarang , Terjual 6 ,"5,0",https://www.blibli.com/p/semarang-logam-mulia-micro-gold-antam-hartadinata-0-25-gram-premium-series/ps--STB-60034-00245?ds=STB-60034-00245-00001&source=SEARCH&sid=3c739786da510b76&metaData=Sa0jw+XIAzQDKlCuUgCF1mcVsjhcdgPp+qTVepsj2RRxpx/FR69HY1wNqHtiKBXj6Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvg93FMcpkFX3C6Ss3jDzb/Jm1Nu/eiGATpe2J7ynETtlnF9VKLu6jPhvkpP1HvxPgvAK9IW5qjb52TuZLSrircVgHzVqYYQ2eEFLUhCaQ/2752QEKrR4Ic7ZV67COB7HkkvYASEOB/nxaoRkq27DTdXQ5XJHPElbWG9I6DNsYBQgXLbd3zJjDiZZ7Dpiwt6384q6VBV00TSMvh5kbZwrs+u&cnc=false&pickupPointCode=PP-3452927&pid=STB-60034-00245
